pair,n,d_star,adf_stat_at_dstar,adf_p_at_dstar,corr_level_at_dstar,corr_level_at_d1,window_len,error,ann_vol_proxy,trend_strength
PROMUSDT,11992.0,0.25,-3.366474881014341,0.012156234210911566,0.9311950903290385,0.015805089136361028,2804.0,,0.01167591037319463,1.6883799774087622
PROVEUSDT,7139.0,0.1,-4.433439411283236,0.0002588944331907322,0.9207634505928437,0.014843696421038966,4076.0,,0.012801211970524019,0.9826283119777572
PTBUSDT,6448.0,0.05,-3.1028062247853407,0.026346211100181968,0.9848918209700787,0.008238061245885492,3237.0,,0.025351712057309902,1.730319122005059
PUMPBTCUSDT,8418.0,0.1,-3.0574355498469643,0.029867747276531523,0.9614384053205014,0.030639974585322735,4076.0,,0.028858806456190458,0.5044204009528614
PUMPUSDT,7773.0,0.05,-3.0484883151296724,0.03060767457850107,0.98551204383999,0.01681886421479586,3237.0,,0.015363267120705806,0.7993986512510064
PUNDIXUSDT,9474.0,0.15,-3.248862120614518,0.017324930364582262,0.9732614677731064,0.007364773939769616,3901.0,,0.008922943831074722,1.6141642978805733
PYTHUSDT,22070.0,0.15,-3.3857377934199433,0.011454784905178704,0.982537987430593,0.011026244062076106,3901.0,,0.012677498412637473,1.2180880417898945
QNTUSDT,31634.0,0.0,-3.5999576991560236,0.005761836504090477,1.0,0.016776254032828935,1.0,,0.008822580905481915,0.546237271365983
QTUMUSDT,54975.0,0.1,-4.045203112491722,0.0011914594663559358,0.9898191094452783,0.010983796303217374,4076.0,,0.012199116942491383,0.3609319489803273
QUSDT,6477.0,0.0,-3.06729770013706,0.029069881391318005,0.9999999999999999,0.03907464386157532,1.0,,0.030684401401708937,0.19278029866692373
RAREUSDT,15663.0,0.1,-2.932250703043041,0.041724165863756074,0.9909100063762994,0.012310221767929902,4076.0,,0.014040651618329751,0.9713841329918159
RAYSOLUSDT,12856.0,0.2,-3.78240548825999,0.0030925477230362114,0.95510805044586,0.009164975244618321,3382.0,,0.01317177395343247,1.2077370730560208
RECALLUSDT,5440.0,0.0,-3.5691297772245107,0.00637937731257562,0.9999999999999998,-0.019277051320013488,1.0,,0.01890639658351011,1.8594810272949853
REDUSDT,10788.0,0.15,-2.9680577294999337,0.037987006458189705,0.9727687122111732,0.011489919156825668,3901.0,,0.013551212572455658,1.3120925462061195
RENDERUSDT,16145.0,0.1,-3.422174821365546,0.01022576495885193,0.981194943700061,0.010498801842318054,4076.0,,0.012284445491166657,0.7943001376084428
RESOLVUSDT,8487.0,0.15,-3.0624027891626575,0.029463584530519137,0.9702901910636281,0.021269253170471517,3901.0,,0.019061757542930872,1.2650281536820212
REZUSDT,18230.0,0.15,-3.5433527878965663,0.006941057888691748,0.9776881990544146,0.0007328312732410113,3901.0,,0.014882334524990926,1.8618193996742973
RIFUSDT,22840.0,0.1,-3.9618338994053715,0.0016240880350112865,0.9816445059335961,0.009385476494893241,4076.0,,0.01159860753679376,0.318122430230925
RIVERUSDT,5385.0,0.1,-3.5766106882619666,0.006224250617515821,0.9301969529822999,0.02131896189970186,4076.0,,0.03300188423579431,0.2189091531342726
RLCUSDT,51093.0,0.05,-3.4076089611474907,0.010702201423088323,0.9974741538071829,0.013450065858643402,3237.0,,0.013965135620650904,0.29860997984849363
RONINUSDT,20256.0,0.25,-4.125994093199,0.0008770179830523774,0.9731020475440655,0.010463334805784544,2804.0,,0.009926935239587535,2.45628586134752
ROSEUSDT,38665.0,0.15,-4.34748043553411,0.0003672289801329809,0.9787846007936156,0.005673892854066666,3901.0,,0.01200704827452628,1.5967548778961222
RPLUSDT,15064.0,0.15,-3.6189625109140082,0.005408683548399484,0.9639753776574036,0.009816830776416926,3901.0,,0.012404370769270319,1.304686123046083
RSRUSDT,49173.0,0.1,-3.727011535938745,0.0037488622832516985,0.991492582247687,0.00848677174556061,4076.0,,0.014723558125045841,0.5565311491536933
RUNEUSDT,50253.0,0.1,-3.019324225100429,0.03312874682285813,0.9904881375140323,0.008214580009733935,4076.0,,0.01399441489971641,0.1408938855527314
RVNUSDT,46119.0,0.1,-3.6442855189453076,0.004968689742309927,0.9934656302649496,0.006056197842670377,4076.0,,0.012643719951432741,1.3045053816668968
SAFEUSDT,13960.0,0.15,-3.040266251149705,0.031301335240162195,0.9738461520541828,0.0019470144539382016,3901.0,,0.012284525864464962,1.7318201947103382
SAGAUSDT,18738.0,0.25,-4.199291190578573,0.0006607229294321943,0.9721037343316218,0.003928670220785796,2804.0,,0.01510871038030031,2.9031652201134714
SAHARAUSDT,8104.0,0.15,-3.331068671200875,0.013545551017730823,0.8375881096746838,0.005406269251856713,3901.0,,0.014554188215178537,0.9582430420725326
SANDUSDT,46821.0,0.15,-3.776371030810343,0.0031585363187467234,0.9803552215613994,0.008107104806151557,3901.0,,0.013601531684603234,0.10026445611146075
SANTOSUSDT,13886.0,0.15,-4.051268821636159,0.001164609082617622,0.9646261404799823,0.009041639218958975,3901.0,,0.010512130529170504,1.7327170406474803
SAPIENUSDT,6779.0,0.15,-3.7300382717687355,0.003709938714699063,0.9158443761263376,0.031162196500147687,3901.0,,0.023058203322798756,0.19055391544173342
SCRTUSDT,13313.0,0.1,-3.467967555580095,0.008848888329582758,0.9823857139948228,0.013222671237641167,4076.0,,0.01356107590219061,0.9715346788564618
SCRUSDT,14034.0,0.2,-3.3276640686429215,0.013686277118321885,0.965015696074082,0.00474663978438723,3382.0,,0.013377226137922155,2.124452517643399
SEIUSDT,24405.0,0.15,-3.2224837960207067,0.01871956303369395,0.9812646379989147,0.01207955502726612,3901.0,,0.01230716828463673,0.551969053380954
SFPUSDT,46095.0,0.05,-3.45876962093289,0.009111307725133197,0.9974320794707765,0.010418201719997997,3237.0,,0.012291571421334227,0.7745980863726967
SHELLUSDT,11195.0,0.15,-3.1638766512002623,0.02217319157597282,0.9725794686394433,0.003579085099613837,3901.0,,0.0145364005263918,1.7459259611834685
SIGNUSDT,9521.0,0.15,-2.900125045590337,0.04533345830366807,0.9546903054316657,0.023809978200660324,3901.0,,0.013726160478018666,1.3998196302657704
SIRENUSDT,10406.0,0.1,-2.989706828228007,0.03586689835619219,0.9862682104676376,0.021745498408435142,4076.0,,0.03747412417367707,0.488924060836376
SKLUSDT,47973.0,0.1,-3.2414225695922765,0.01770874172915049,0.9933259563887276,0.009234119504934935,4076.0,,0.01498760025329456,0.9317645346337988
SKYAIUSDT,9163.0,0.2,-3.5669972783376886,0.006424233892677413,0.9659314015452813,0.02136158546108438,3382.0,,0.0231337766085429,0.5595112786352535
SKYUSDT,6309.0,0.05,-3.1447405886133395,0.023414531435893202,0.9884533363363,0.027226204413692986,3237.0,,0.008401396772749512,0.2351857759786572
SLPUSDT,7457.0,0.1,-3.3549274808036906,0.012594778076009948,0.9518091522987528,0.002560512372031857,4076.0,,0.010420890063042918,1.4455254672847941
SNXUSDT,50752.0,0.1,-3.1450472506518725,0.023394174596103885,0.9947857386591432,0.009277308101885224,4076.0,,0.014076132548557515,0.9275987501822147
SOLUSDC,21040.0,0.1,-3.2796412793580028,0.01581340124895929,0.9872133329202485,0.016915950355218784,4076.0,,0.009121556635112682,0.13954081989367662
SOLUSDT,50013.0,0.05,-3.1875821099404256,0.020714821712514275,0.9975322192756781,0.00025701701814166364,3237.0,,0.01280412641222251,1.1188006875343597
SOLVUSDT,11944.0,0.2,-3.4485251881326424,0.009411774480384012,0.9705665474771042,0.004208830649543726,3382.0,,0.016389748835354007,2.006969323755367
SOMIUSDT,6667.0,0.05,-3.7843088942034435,0.003071997854735659,0.9828680949473549,0.0014758569659954952,3237.0,,0.019043601567030163,1.4427848862975705
SONICUSDT,12165.0,0.2,-3.3832514281217163,0.01154325363561416,0.9755001262374301,-0.0026790500375365876,3382.0,,0.011828659014926262,2.5471652242223106
SOONUSDT,8924.0,0.1,-3.6031820854318704,0.005700483701596025,0.9845590667576156,0.016190466977777655,4076.0,,0.02206489801884885,0.5817905534300547
SOPHUSDT,8799.0,0.1,-3.721731935637242,0.0038176538828514064,0.9720072644477029,0.00017875471194950647,4076.0,,0.011537622389804335,2.088682842353603
SPELLUSDT,32680.0,0.1,-3.609724853533901,0.00557780808295326,0.9902512174544013,0.012864609857477463,4076.0,,0.011394360811028898,1.0885562832906028
SPKUSDT,8323.0,0.15,-3.7210712799129713,0.0038263429166084557,0.9209626982086921,0.01512746315837135,3901.0,,0.015478597377819587,0.5739739860704203
SPXUSDT,12856.0,0.15,-3.0347185141023685,0.0317768891367116,0.9680126970954096,0.017499162741226048,3901.0,,0.01750971472028941,0.3419383395879765
SQDUSDT,8464.0,0.05,-3.3675027286849004,0.012117863804685958,0.9915586652477524,0.008570172256711169,3237.0,,0.018127854820102013,1.2122099272273306
SSVUSDT,28576.0,0.15,-3.3039737741922326,0.014701778409473369,0.9849631150924841,0.010325176047225037,3901.0,,0.012816607640872531,1.2983018231746903
STBLUSDT,6119.0,0.05,-4.974146612099064,2.4961907800412066e-05,0.9677150320047319,0.006925829359928779,3237.0,,0.0213518928477919,1.1383454907424404
STEEMUSDT,22405.0,0.15,-4.02169414174485,0.0013010789140064343,0.9812494511777881,0.01236766657400784,3901.0,,0.010253261612397011,1.1006049301077756
STGUSDT,32968.0,0.1,-3.2642695091002087,0.016553157642827266,0.9912866336659423,0.00834783404060408,4076.0,,0.010644344841834583,0.8112394126753073
STORJUSDT,49960.0,0.1,-3.7895107458364485,0.003016475569108611,0.9911420251988222,0.011766613984755961,4076.0,,0.013674263553641342,0.5060444697143925
STOUSDT,9902.0,0.1,-3.38886050054242,0.011344528941304399,0.9814686808033518,0.03390107832786725,4076.0,,0.021290565603058673,0.29605902012125723
STRKUSDT,19906.0,0.15,-3.040992096615569,0.031239565430627517,0.9796544482051468,0.0027514647266038282,3901.0,,0.012826949788754429,2.1993005884856647
STXUSDT,28646.0,0.15,-3.2542084778296134,0.017053626546665607,0.9801668583413031,0.010967009755400759,3901.0,,0.011608806529021434,0.4829461375858702
SUIUSDC,20205.0,0.15,-3.5603987298484827,0.0065648461394593,0.9602371683666043,0.01186307050948829,3901.0,,0.011556665868727448,0.3169201015269144
SUIUSDT,26940.0,0.1,-3.355819429890485,0.012560410645374248,0.9818444604032514,0.00899228286657824,4076.0,,0.011629118079873343,0.2129071550212439
SUNUSDT,15490.0,0.0,-3.321174928433419,0.013958083028052223,1.0,0.027107424020496717,1.0,,0.008711113555815685,0.1816061240937821
SUPERUSDT,21975.0,0.15,-3.099221644403483,0.026610843930895748,0.982892075138155,0.01422706265070384,3901.0,,0.013691808738638296,0.667783571740053
SUSDT,11965.0,0.2,-2.91922944014639,0.04315713635439346,0.9709049950735222,0.005942302767886324,3382.0,,0.011745991541914696,2.3182921800372176
SUSHIUSDT,50252.0,0.1,-3.1679606410879413,0.021915773913286467,0.9945292005063237,0.0081912235780979,4076.0,,0.015599944809621133,0.9134906987004523
SWARMSUSDT,12184.0,0.0,-4.194138595679031,0.0006741161678750602,0.9999999999999999,-0.006332063640967234,1.0,,0.02233087560692273,1.7124861937607043
SXTUSDT,9428.0,0.0,-3.6758214892073053,0.00446639010364366,1.0,-0.021762643582895955,1.0,,0.01439293231841349,2.86727891640172
SYNUSDT,15640.0,0.1,-2.9505641514436105,0.03977614696702347,0.9847877855942481,0.008156902818721185,4076.0,,0.014030460085978094,1.362036241977492
SYRUPUSDT,9308.0,0.15,-3.863004976338517,0.002324623935557086,0.9457713244600853,0.02559956434333476,3901.0,,0.01200503451195712,0.3271179998570594
TACUSDT,7650.0,0.25,-4.432258036377073,0.0002601524867685511,0.9460729929251847,0.013357161097876906,2804.0,,0.01973883140164917,0.19692301795287967
TAGUSDT,7409.0,0.2,-4.098590079178573,0.0009737348397031197,0.9546850075737798,0.03179047148514889,3382.0,,0.021372282522925678,0.37646681863256687
TAIKOUSDT,8464.0,0.1,-3.8547540093737767,0.002394251248219393,0.960935394315406,0.003313367068829461,4076.0,,0.008906491572444018,2.030349261782314
TAKEUSDT,6449.0,0.05,-3.310552366892398,0.014413322437223224,0.9533810401258683,0.013166795730540934,3237.0,,0.024228377163990244,0.9076774039015532
TAOUSDT,18686.0,0.0,-3.078963106499169,0.028149692936839565,1.0,0.017241538278349094,1.0,,0.012382541381448686,0.601569367292248
TAUSDT,7509.0,0.0,-3.290787443483331,0.015295331926242214,1.0,0.02099690545939672,1.0,,0.025703296179519407,0.43719112672516763
THETAUSDT,52646.0,0.15,-4.178304327702796,0.0007168892516947157,0.9799883767125166,0.008263155005535055,3901.0,,0.012712382883113969,0.2905953036738443
THEUSDT,13167.0,0.15,-3.679798302774415,0.004406450923507955,0.9723545413723684,0.000724567732339692,3901.0,,0.015020361557375314,1.9134884018193279
TIAUSDC,18357.0,0.2,-3.4875759684102303,0.0083119616246402,0.9792267700628772,0.0048723310240025314,3382.0,,0.012276678749248109,1.9488646340767946
TIAUSDT,22594.0,0.2,-3.838698747258717,0.0025352878172473165,0.9820096321958461,0.01027487794404592,3382.0,,0.013347521652792689,0.8355996639981264
TLMUSDT,27760.0,0.15,-3.3240744712800963,0.01383604806245959,0.9869186892030858,0.010746552790116012,3901.0,,0.011466144303916462,1.3546564441688596
TNSRUSDT,18755.0,0.15,-3.528498374512354,0.007284658865014201,0.9777574521364759,0.0033440364827411733,3901.0,,0.015967029581616998,1.7963347967582046
TONUSDT,19672.0,0.15,-3.5960511628751344,0.005836971347426279,0.9771259356467287,0.010061889247404815,3901.0,,0.009069034517762862,0.3431274902123424
TOSHIUSDT,6119.0,0.05,-3.5737841249868487,0.006282457195373073,0.9617774128420832,0.006458862393394597,3237.0,,0.01267793284208997,1.7101215644894505
TOWNSUSDT,7142.0,0.1,-4.36516892357798,0.0003419203422177529,0.9110752707849561,-0.0022748604862273167,4076.0,,0.014022719579623167,2.0714771727347947
TRADOORUSDT,6064.0,0.2,-2.8883550158621647,0.046719005219283946,0.9410263081136737,0.034031565418033455,3382.0,,0.0363681683541996,0.6973773065563676
TRBUSDT,50277.0,0.05,-3.2799690343071464,0.015797949867381117,0.9972338090778179,0.011418321465208698,3237.0,,0.016367456954620583,0.3508255370070744
TREEUSDT,7310.0,0.1,-4.813551619936447,5.123086405145607e-05,0.8847000156445352,-0.011168074589971376,4076.0,,0.013981240201217332,2.108618654479403
TRUMPUSDC,10794.0,0.2,-3.4806517211121624,0.008498127016830585,0.9733880582733456,0.014822548506710168,3382.0,,0.009778152189960877,1.8666129900264916
TRUMPUSDT,11914.0,0.2,-3.4225056135645757,0.010215168500134767,0.9752393464987634,0.012077663983219354,3382.0,,0.013851114722212895,1.6236523267185032
TRUTHUSDT,5776.0,0.2,-4.10330233021363,0.0009564227564246746,0.9240071122406337,0.03866349733780396,3382.0,,0.026403618187675636,0.1575576363252415
TRXUSDT,55844.0,0.1,-3.130205887145199,0.024397083948702342,0.9953642173250938,0.0038015263585665917,4076.0,,0.008612452351712825,1.4808574383750666
TSTUSDT,11391.0,0.0,-3.2066584441537764,0.019602482960594605,1.0,-0.006074424436618107,1.0,,0.019305110396187014,1.3997223126117058
TURBOUSDT,17504.0,0.15,-3.631045144775641,0.005194507542244728,0.969881062588769,0.013486205823002018,3901.0,,0.01566124599783638,0.8759667962102825
TURTLEUSDT,5269.0,0.0,-3.6146283051939565,0.005487446075727021,1.0,-0.014821546395648639,1.0,,0.013295972435724442,1.6461747889408138
TUSDT,29127.0,0.15,-4.281508148143819,0.0004781309084228276,0.9832394505866279,0.01332443934044437,3901.0,,0.009971040713074926,1.3422719706477149
TUTUSDT,10459.0,0.15,-3.268243044952718,0.016359079347212473,0.9527069929440504,0.014662760249503717,3901.0,,0.019434165523050665,0.7615137135389207
TWTUSDT,22521.0,0.1,-3.5485993339929114,0.006823240642511211,0.9873297486434873,0.018127847679893217,4076.0,,0.009406735298238786,0.7226366620622933
UBUSDT,6234.0,0.2,-2.9309550246556344,0.04186495221587845,0.9666206013989697,0.034321664154536705,3382.0,,0.024765969366489327,1.0357618301829894
UMAUSDT,26776.0,0.15,-4.119939709810954,0.0008975771586405305,0.9799531592484223,0.012978067633910066,3901.0,,0.012034149818751928,0.9218699640207916
UNIUSDC,8348.0,0.15,-3.849555076255761,0.0024391074229319566,0.9349655310446507,0.01660849419481204,3901.0,,0.0101523212280115,0.9742574796676688
UNIUSDT,49917.0,0.05,-3.0945860677340726,0.02695644667605808,0.9972903149732819,0.01111609237910574,3237.0,,0.012319767441541252,0.20862378925405523
USDCUSDT,28187.0,0.0,-64.94337505418946,0.0,1.0,-0.13235190574781563,1.0,,0.0001894893882662068,1.4970974084218245
USELESSUSDT,6899.0,0.15,-3.007132789666047,0.03423363534376113,0.8950311231359446,0.006169217402167218,3901.0,,0.02079000478910324,0.9029386575342042
USTCUSDT,21952.0,0.1,-3.5841863561899365,0.00607064768211186,0.9897821011588088,0.006842361903469218,4076.0,,0.013924335673936288,1.1145812299326365
USUALUSDT,12663.0,0.15,-2.966185726080118,0.038175177780153745,0.9775784497539945,-0.003962695581017099,3901.0,,0.01488739306339394,2.478418319655272
VANAUSDT,12706.0,0.15,-3.458692340252284,0.009113541796980765,0.981091572354804,-0.002945971986590007,3901.0,,0.012751439230942015,2.022863146855041
VANRYUSDT,19379.0,0.2,-3.516648147086676,0.00756968786472202,0.9750225775324532,0.004727145363021439,3382.0,,0.013277250709665392,2.3040186499801134
VELODROMEUSDT,12780.0,0.15,-3.110578633568075,0.02578016296092816,0.9766250581477165,-0.007342749491166351,3901.0,,0.011855599968537325,2.159418671731837
VELVETUSDT,7651.0,0.1,-3.4587789852016106,0.009111037051109477,0.9573699172138717,0.02082612362637217,4076.0,,0.019232679322654118,0.0852815457192802
VETUSDT,55119.0,0.1,-3.4632308649867904,0.008983168612301716,0.9892486944822273,0.008070423330360971,4076.0,,0.012326045236864572,0.09972374183041323
VICUSDT,10643.0,0.15,-2.9570985454883023,0.039099761231442834,0.975328420631326,0.008981907002563934,3901.0,,0.013148523360939881,1.6871963053405277
VIRTUALUSDT,12856.0,0.1,-3.9966037955680176,0.0014283995547355642,0.9811560993477895,0.015848612496535464,4076.0,,0.015473171405702936,0.4676728829063896
VTHOUSDT,11822.0,0.2,-3.568379031949338,0.006395136622640593,0.9719178632439829,-0.0048612602897765665,3382.0,,0.010525339544394776,2.479695022661285
VVVUSDT,11660.0,0.2,-2.97793302316542,0.03700720116216428,0.9663985125325081,0.018154079673911232,3382.0,,0.016683607549786227,0.2712643956815658
WALUSDT,10285.0,0.2,-3.586960981533472,0.006015254766236727,0.9601685103273039,0.012978608275741271,3382.0,,0.011821288873022416,1.724832866047006
WAXPUSDT,22910.0,0.15,-2.9697164289291798,0.03782092755554694,0.987668045432693,0.009473769737982888,3901.0,,0.009549225129403387,1.6782958925980533
WCTUSDT,9833.0,0.1,-3.734257118663067,0.003656302250530768,0.9695649736044595,0.010101147900056387,4076.0,,0.01435027049326902,1.2876989693775982
WIFUSDC,18861.0,0.15,-2.993649294097113,0.03549174767232442,0.9772526426601427,0.007794345334850086,3901.0,,0.014553186091327589,1.4934917266198153
WIFUSDT,20697.0,0.15,-3.1931975664012495,0.020381822733833425,0.9776520167475833,0.011663710835682947,3901.0,,0.016891027087186625,0.3123611249557843
WLDUSDC,19365.0,0.15,-3.450066438364064,0.00936601039365887,0.9782387376692031,0.0024243582901358183,3901.0,,0.013042813718052737,1.9096528459417097
WLDUSDT,24976.0,0.15,-3.2756719292444716,0.016001586118834992,0.9803727807158846,0.011705469170087334,3901.0,,0.013806536353877089,0.9876394844106106
WLFIUSDC,6332.0,0.2,-4.034974440711566,0.001238050288738726,0.9232075498128748,0.020392935633616563,3382.0,,0.011380997848576766,1.3839476038989518
WLFIUSDT,6716.0,0.15,-2.93672925394216,0.041240571965450314,0.9569964405225423,0.009074499694463355,3901.0,,0.013250979335841904,1.6763755545995986
WOOUSDT,36312.0,0.15,-3.1781124520896267,0.0212870903384537,0.9876625861644858,0.009351135084617023,3901.0,,0.012062321464200495,1.5449597839746914
WUSDT,18872.0,0.2,-3.4411884667451846,0.009632378344390626,0.9785097477939214,0.002970012104213003,3382.0,,0.01294933400893851,2.6584284337968844
XAIUSDT,20918.0,0.2,-3.6511372926451013,0.004855374098618726,0.9777942108170091,0.006744070339364576,3382.0,,0.01381145486779241,2.087268966688271
XANUSDT,5826.0,0.0,-3.4628183655622564,0.00899494857391501,1.0,-0.019126728038155714,1.0,,0.01913381804401227,1.8015121185068983
XLMUSDT,55724.0,0.05,-3.049420780132601,0.030529839037772212,0.9971759223760407,0.008519111273663536,3237.0,,0.011373422479756671,0.5623167386770866
XMRUSDT,55388.0,0.05,-3.971769661646642,0.0015657655111820268,0.9976007098277224,0.010051869624439628,3237.0,,0.009688572940384447,0.7354331170761039
XNYUSDT,6953.0,0.0,-3.636487956303799,0.00510057246351819,1.0,0.034262987282573945,1.0,,0.02932336066800995,0.35504070128722137
XPINUSDT,6236.0,0.05,-3.0345326776378645,0.031792924769970074,0.9913245450217475,0.024301699791292625,3237.0,,0.022973572180335564,0.23529618493511711
XPLUSDT,6739.0,0.05,-3.2220814873626216,0.018741571077608415,0.9817755821253183,0.009478999786353685,3237.0,,0.017885998306160274,1.157994594769561
XRPUSDC,21040.0,0.15,-3.3662674125612155,0.012163992251034934,0.9612151880847646,0.003920419304178236,3901.0,,0.00889469076337486,0.6599320611161068
XRPUSDT,56060.0,0.1,-3.836150508044319,0.0025583651098974175,0.9899946461623466,0.005988340838606472,4076.0,,0.010946635810690967,0.7306982721005161
XTZUSDT,55316.0,0.1,-3.3107790124729006,0.014403474162105252,0.9937957653037576,0.009426215920610968,4076.0,,0.011735195880826704,0.6946317914077539
XVGUSDT,25432.0,0.0,-3.173730766697789,0.021556494521794787,1.0,0.020473368375292157,1.0,,0.01413358108840047,0.35843505320159263
XVSUSDT,27434.0,0.1,-3.489655070163145,0.008256782625749259,0.9865107337389247,0.015337441117595722,4076.0,,0.010819229991492218,0.5669776656459306
YBUSDT,5558.0,0.1,-4.555026528321555,0.00015620343004403694,0.9589737410022079,-0.0035913167715321626,4076.0,,0.01733044553234704,1.9633076649826968
YFIUSDT,50344.0,0.1,-3.241845540282067,0.017686722531365176,0.9940176530126941,0.007979211334873676,4076.0,,0.011902041421892426,0.9989603870373912
YGGUSDT,24697.0,0.2,-4.2359451230125895,0.0005724267889782467,0.9755701332981742,0.01298508226233632,3382.0,,0.013717802967714413,0.9368986634965815
ZBTUSDT,5393.0,0.0,-4.599327521713894,0.0001295387966163333,1.0,-0.021794384554792035,1.0,,0.01738433595104106,1.3188306065321052
ZECUSDT,55335.0,0.1,-3.095673487882841,0.0268750309741864,0.9914554300094419,0.011345345586403486,4076.0,,0.012794174091767915,0.6964370766054699
ZENUSDT,48309.0,0.1,-4.397572272345597,0.0002997829828668974,0.9914251076083048,0.009260262804542814,4076.0,,0.014385629071828755,0.3013255626175523
ZEREBROUSDT,12302.0,0.0,-4.193458578623219,0.0006759026940207555,1.0,-0.009036146849550848,1.0,,0.022931834996285868,1.319400768148265
ZETAUSDT,20348.0,0.2,-4.144651227593556,0.0008164044360053683,0.9732788642351262,0.0058674124881554395,3382.0,,0.01282268401731118,1.920033563853408
ZILUSDT,52118.0,0.15,-4.126382552372108,0.0008757140549110113,0.9837652592081382,0.00976934924954359,3901.0,,0.01226824409837226,0.6288342119185016
ZKCUSDT,6158.0,0.0,-3.7398353446977626,0.0035864741952728583,1.0,-0.029827722340969698,1.0,,0.014886511084057544,2.5135550468062005
ZKUSDT,17076.0,0.15,-3.2648203179382698,0.016526134570396193,0.9804268737999899,0.009604186619791667,3901.0,,0.013332180698612988,1.6702882397663157
ZORAUSDT,7409.0,0.15,-3.3745325550144303,0.011858305300096949,0.9698057344798376,0.0208152204248499,3901.0,,0.017050442448966252,0.9573260046830377
ZROUSDT,17006.0,0.1,-4.448937889420309,0.00024291563835780286,0.9797647987753768,0.017297522417006578,4076.0,,0.012836799500762218,0.6951615839997007
ZRXUSDT,51974.0,0.1,-3.9751367970571536,0.0015464465471702854,0.989583755478771,0.011408161109774884,4076.0,,0.012904654590886496,0.42321606429636105
币安人生USDT,5321.0,0.1,-3.4521868334117496,0.00930337546734814,0.9311776278204597,0.02325325054837831,4076.0,,0.0251710559307584,0.24533339139084623
