d,corr,passed
0.0,1.0,0
0.05,0.9988819369122086,0
0.1,0.9941709806834547,0
0.15,0.9854929652879761,1
0.2,0.9727685646671745,1
0.25,0.9554531609043849,1
0.3,0.9328539134426219,1
0.35,0.9048358114381628,1
0.4,0.8677273426065751,1
0.45,0.8188670391047522,1
0.5,0.7546981368141489,1
0.55,0.6756972053455816,1
0.6,0.5832253061531858,1
0.65,0.48300651840028846,1
0.7,0.3916559637155652,1
0.75,0.30785762337356315,1
0.8,0.2350703307288666,1
0.85,0.1736652181178901,1
0.9,0.12177010876565464,1
0.95,0.0762419592603389,1
1.0,0.009558413219853136,1
0.0,0.9999999999999999,0
0.05,0.998542248948154,0
0.1,0.9923333794850635,1
0.15,0.9810256518108231,1
0.2,0.964696428301217,1
0.25,0.9434364271382346,1
0.3,0.9158238392953068,1
0.35,0.8805822740240407,1
0.4,0.8357173602056271,1
0.45,0.7777525746885334,1
0.5,0.7064478475483065,1
0.55,0.6212081968008583,1
0.6,0.525586903883177,1
0.65,0.43337521363295856,1
0.7,0.3475966621306566,1
0.75,0.27118183275603064,1
0.8,0.20607310054311123,1
0.85,0.15181279326260977,1
0.9,0.1063879836527551,1
0.95,0.06670147492471548,1
1.0,0.009284028234869833,1
0.0,1.0,0
0.05,0.9983771284486911,0
0.1,0.9909663308679433,1
0.15,0.9773925619460903,1
0.2,0.959611658036256,1
0.25,0.9379140442127019,1
0.3,0.9120680846147994,1
0.35,0.870113297193829,1
0.4,0.8211741924320094,1
0.45,0.7597496883564799,1
0.5,0.6819663019053008,1
0.55,0.59579691652621,1
0.6,0.5014315800883841,1
0.65,0.4126719027220822,1
0.7,0.3305926506440479,1
0.75,0.2577779286721513,1
0.8,0.19629801395327834,1
0.85,0.1452380482508008,1
0.9,0.1020015754900649,1
0.95,0.0643489094244896,1
1.0,0.00917698437678393,1
0.0,1.0,0
0.05,0.9988988966283034,0
0.1,0.9939418518502948,0
0.15,0.9846779328405035,0
0.2,0.9712554323137347,1
0.25,0.9540376588319877,1
0.3,0.9320292853102137,1
0.35,0.9010096849084653,1
0.4,0.861300675803978,1
0.45,0.8001258575865048,1
0.5,0.7360144122745517,1
0.55,0.6576384789377769,1
0.6,0.5648933966514348,1
0.65,0.46427440579542795,1
0.7,0.37526731101947364,1
0.75,0.29464185074220967,1
0.8,0.22347530400039706,1
0.85,0.16485485387890528,1
0.9,0.11164271341707631,1
0.95,0.0686532393646382,1
1.0,0.004733865446692306,1
0.0,1.0,0
0.05,0.9986630390499321,0
0.1,0.9936344770806156,0
0.15,0.9845349151128787,0
0.2,0.9709901162760027,0
0.25,0.9500904670799736,1
0.3,0.919748997184047,1
0.35,0.8843627822028914,1
0.4,0.8396652080145978,1
0.45,0.7824272466337141,1
0.5,0.7091652080697701,1
0.55,0.6244900805419185,1
0.6,0.529814289397883,1
0.65,0.4388688755079607,1
0.7,0.3556162489656856,1
0.75,0.27965649882100274,1
0.8,0.2140895088780014,1
0.85,0.1595136297877287,1
0.9,0.11419882895869907,1
0.95,0.0741922663681539,1
1.0,0.016812864280715236,1
0.0,0.9999999999999999,0
0.05,0.9986448994297741,0
0.1,0.9939136336116098,0
0.15,0.9849539699820935,0
0.2,0.9706058437400732,0
0.25,0.94858322939584,1
0.3,0.9207419634235582,1
0.35,0.885202669736428,1
0.4,0.8392054300523407,1
0.45,0.7773499617209492,1
0.5,0.7034821165821709,1
0.55,0.6216969803337328,1
0.6,0.532500580631188,1
0.65,0.43973471757791655,1
0.7,0.353302833940257,1
0.75,0.27682765018590544,1
0.8,0.21100620569288425,1
0.85,0.1554721326482007,1
0.9,0.10731963983561789,1
0.95,0.06969290070716426,1
1.0,0.018320678888914126,1
0.0,1.0,0
0.05,0.9977880304711675,0
0.1,0.988347126657625,1
0.15,0.971769054860232,1
0.2,0.9486994137812313,1
0.25,0.9195150545951593,1
0.3,0.8832430145624653,1
0.35,0.8377581576089287,1
0.4,0.7816799761511389,1
0.45,0.7123989191338947,1
0.5,0.6338745345723494,1
0.55,0.5467947105290463,1
0.6,0.45618446700679116,1
0.65,0.3635939186969952,1
0.7,0.28724634212970906,1
0.75,0.22267683719106734,1
0.8,0.16835669701190692,1
0.85,0.12354069940857074,1
0.9,0.0865276712867972,1
0.95,0.05443898065056103,1
1.0,0.008526252345624178,1
0.0,0.9999999999999998,0
0.05,0.9905354207417545,1
0.1,0.9628770375383008,1
0.15,0.9041420149866031,1
0.2,0.8536922216140642,1
0.25,0.8024217369530815,1
0.3,0.7506417183322641,1
0.35,0.669806454057226,1
0.4,0.5975958797078069,1
0.45,0.5153458062480027,1
0.5,0.4300489275676522,1
0.55,0.3487220885315592,1
0.6,0.2611229280227557,1
0.65,0.2140495396544888,1
0.7,0.16783464938510473,1
0.75,0.1336040412240844,1
0.8,0.10411587126738778,1
0.85,0.07961642417008886,1
0.9,0.06068963847573,1
0.95,0.042404950991735794,1
1.0,0.021726778004676286,1
0.0,0.9999999999999999,0
0.05,0.9989130315166038,0
0.1,0.9946291254968466,0
0.15,0.9862977175178733,1
0.2,0.972643080203186,1
0.25,0.9535725940047449,1
0.3,0.9281574668840256,1
0.35,0.8936443100969583,1
0.4,0.8473005433228704,1
0.45,0.7885014481187579,1
0.5,0.713469099293925,1
0.55,0.6261812101243769,1
0.6,0.5338103933441042,1
0.65,0.4405199195159405,1
0.7,0.3558597191272115,1
0.75,0.2802681083521259,1
0.8,0.21449984047188586,1
0.85,0.1589415292293887,1
0.9,0.11208512813793689,1
0.95,0.07087273160975792,1
1.0,0.01155556261396075,1
0.0,1.0,0
0.05,0.9994800036268042,0
0.1,0.9971548081440277,0
0.15,0.9922711664214852,0
0.2,0.9844436447366057,1
0.25,0.9704688359152853,1
0.3,0.9479281711287646,1
0.35,0.9101394378977247,1
0.4,0.8587418200765579,1
0.45,0.789270978951805,1
0.5,0.7045485573390763,1
0.55,0.6102009980458962,1
0.6,0.5116402623323292,1
0.65,0.4138737920592926,1
0.7,0.32991376739572287,1
0.75,0.25592781455703933,1
0.8,0.19431813870571515,1
0.85,0.1465759870037911,1
0.9,0.10681693892431304,1
0.95,0.07306800088409611,1
1.0,0.028238800867020145,1
0.0,0.9999999999999999,0
0.05,0.9987463217415461,0
0.1,0.9933593675499193,0
0.15,0.9833025685822085,1
0.2,0.9682327033231533,1
0.25,0.9466746187989571,1
0.3,0.9170808327629845,1
0.35,0.8784830115188205,1
0.4,0.827846670691723,1
0.45,0.7624317339542483,1
0.5,0.6821163430803047,1
0.55,0.5900337656841955,1
0.6,0.4930796686403029,1
0.65,0.40079855774838735,1
0.7,0.31942449018137825,1
0.75,0.24838573313321113,1
0.8,0.1879894154605984,1
0.85,0.13817663154161952,1
0.9,0.0974564103286231,1
0.95,0.06132744297698486,1
1.0,0.009792557146683586,1
0.0,1.0,0
0.05,0.9984668790581216,0
0.1,0.9921580169301595,0
0.15,0.979811686129084,1
0.2,0.9595758045100028,1
0.25,0.931636816429974,1
0.3,0.8975832928095997,1
0.35,0.85117314556226,1
0.4,0.790869290811991,1
0.45,0.7226622387219108,1
0.5,0.6370408103622721,1
0.55,0.5459161613316972,1
0.6,0.45484700947991746,1
0.65,0.3691745872550158,1
0.7,0.2931780919299888,1
0.75,0.22753057128621576,1
0.8,0.17275496772475635,1
0.85,0.1276909541906467,1
0.9,0.0903071294579928,1
0.95,0.058010856441838295,1
1.0,0.012390515493662477,1
0.0,0.9999999999999998,0
0.05,0.9981672211171677,0
0.1,0.9911995770354732,0
0.15,0.9780122017033525,0
0.2,0.9575734790226573,1
0.25,0.9265097995065205,1
0.3,0.8821187344238484,1
0.35,0.8243423375678224,1
0.4,0.7415741109247007,1
0.45,0.6553235672845562,1
0.5,0.5820341181551135,1
0.55,0.49959790100074597,1
0.6,0.41888279518000116,1
0.65,0.3385600387786303,1
0.7,0.2658986851283378,1
0.75,0.20088582784979916,1
0.8,0.15385333684940738,1
0.85,0.11421447986243362,1
0.9,0.07841988723864758,1
0.95,0.046603673937651975,1
1.0,0.0009377231228520041,1
0.0,1.0,0
0.05,0.9971440956702118,0
0.1,0.9820625892160292,0
0.15,0.9560805288393609,1
0.2,0.9222980790563583,1
0.25,0.8960223316509567,1
0.3,0.8531735149125805,1
0.35,0.8162992636971786,1
0.4,0.7482827487536536,1
0.45,0.6717404106877892,1
0.5,0.5863933328481664,1
0.55,0.4951838841557385,1
0.6,0.4063190065895406,1
0.65,0.32445533878724475,1
0.7,0.2573330935465667,1
0.75,0.19943308841971508,1
0.8,0.15124446087369048,1
0.85,0.1126773813198481,1
0.9,0.0788164106219359,1
0.95,0.04878887334070425,1
1.0,0.007989020527197391,1
0.0,1.0,0
0.05,0.9974108395460249,0
0.1,0.9830963526952416,0
0.15,0.958317438129681,1
0.2,0.9321156877031492,1
0.25,0.9008264804701203,1
0.3,0.8660661581056087,1
0.35,0.8149791687665618,1
0.4,0.7453423414172206,1
0.45,0.6647043593568773,1
0.5,0.5727520432572492,1
0.55,0.48172322605984885,1
0.6,0.3983386686000839,1
0.65,0.32169678855062994,1
0.7,0.25084255086412804,1
0.75,0.19292525762884746,1
0.8,0.13997823180024485,1
0.85,0.10253167000406817,1
0.9,0.0762635143259178,1
0.95,0.04970047110020172,1
1.0,0.013478711552281997,1
0.0,1.0,0
0.05,0.9986511285486567,0
0.1,0.9930030998681955,0
0.15,0.9816519691234278,1
0.2,0.963171093341447,1
0.25,0.9360753399245166,1
0.3,0.900032200554051,1
0.35,0.8496992438313512,1
0.4,0.7864997278931163,1
0.45,0.7100885970642759,1
0.5,0.6218593612470973,1
0.55,0.5278148235854307,1
0.6,0.4350286184804879,1
0.65,0.3493978001984472,1
0.7,0.276063275969093,1
0.75,0.21382624509869116,1
0.8,0.1619363175375879,1
0.85,0.12011306982957437,1
0.9,0.08544311904072034,1
0.95,0.05524114150242706,1
1.0,0.014264698811255475,1
0.0,1.0,0
0.05,0.9994194777506361,0
0.1,0.996872542777965,0
0.15,0.9919161925437509,1
0.2,0.9841344242204855,1
0.25,0.9731670396014489,1
0.3,0.9575967999665009,1
0.35,0.9361683621392903,1
0.4,0.9067556129467569,1
0.45,0.8644981010732079,1
0.5,0.8069760158674523,1
0.55,0.7330283579295869,1
0.6,0.6458234250780405,1
0.65,0.5485785343848687,1
0.7,0.45130693325668053,1
0.75,0.3582795264088036,1
0.8,0.2756794939507831,1
0.85,0.20463253179626556,1
0.9,0.14363612074441534,1
0.95,0.08932507639972881,1
1.0,0.009266946688969659,1
0.0,0.9999999999999999,0
0.05,0.9957415123327178,0
0.1,0.9672456412657877,1
0.15,0.932476152658867,1
0.2,0.9075790347659916,1
0.25,0.8775466984550303,1
0.3,0.8333580869413573,1
0.35,0.7649158621958394,1
0.4,0.680045382852071,1
0.45,0.5841294188644764,1
0.5,0.49157686931053707,1
0.55,0.402585813881663,1
0.6,0.3286802460441484,1
0.65,0.2582712713546075,1
0.7,0.20240821045477228,1
0.75,0.1573967032013774,1
0.8,0.1171342239251813,1
0.85,0.08792038897488201,1
0.9,0.0644413450159334,1
0.95,0.04266773085420226,1
1.0,0.009962207354700907,1
0.0,1.0,1
0.05,0.9949094555944725,1
0.1,0.9816865846998811,0
0.15,0.9574417384282092,1
0.2,0.9187825945260862,1
0.25,0.8267863453809281,1
0.3,0.8170051107117928,1
0.35,0.7450634102058774,1
0.4,0.6606608768366712,1
0.45,0.5760664924564668,1
0.5,0.4734160203472949,1
0.55,0.3769759104929787,1
0.6,0.30414591274552144,1
0.65,0.22934955700329576,1
0.7,0.1872218219896457,1
0.75,0.13299832643463894,1
0.8,0.11824860516032573,1
0.85,0.10939956207528662,1
0.9,0.08875791908487439,1
0.95,0.07188329199616329,1
1.0,0.055468448504124336,1
0.0,1.0,0
0.05,0.996261426222056,0
0.1,0.9888527802125575,0
0.15,0.9760832754418882,0
0.2,0.9304621651006382,1
0.25,0.9136978199097185,1
0.3,0.7919185674119865,1
0.35,0.638135417049389,1
0.4,0.5868777726681044,1
0.45,0.5177919913724564,1
0.5,0.464909567892269,1
0.55,0.3894391657283931,1
0.6,0.3049541875560104,1
0.65,0.22929410000164524,1
0.7,0.1773948253297739,1
0.75,0.1414002760365655,1
0.8,0.10396545523981833,1
0.85,0.08257963040002392,1
0.9,0.06250783928038535,1
0.95,0.04718205949664835,1
1.0,0.024081302528421195,1
0.0,1.0,0
0.05,0.99833481619216,0
0.1,0.9923844873590365,0
0.15,0.9803254728078709,0
0.2,0.9604001680706732,1
0.25,0.9302331896829512,1
0.3,0.8779977403498275,1
0.35,0.8030138279539898,1
0.4,0.7070210318083053,1
0.45,0.6354616516714011,1
0.5,0.5430145996548087,1
0.55,0.44973817984968006,1
0.6,0.3822924469687216,1
0.65,0.29909926739616427,1
0.7,0.2316828175749063,1
0.75,0.1846730772489511,1
0.8,0.13990096127687696,1
0.85,0.10382997487096167,1
0.9,0.07201693652279811,1
0.95,0.046795874991478546,1
1.0,0.006816155941752601,1
0.0,0.9999999999999999,0
0.05,0.9987318057241532,0
0.1,0.9934504728870326,1
0.15,0.9831820005340324,1
0.2,0.9671059224918939,1
0.25,0.9439407528980519,1
0.3,0.9129575392565121,1
0.35,0.8713379615886363,1
0.4,0.8191398933103237,1
0.45,0.7547410647175246,1
0.5,0.677460909484386,1
0.55,0.589072848524683,1
0.6,0.49734879691871925,1
0.65,0.4072166292057772,1
0.7,0.325286207447396,1
0.75,0.2535207184965144,1
0.8,0.19313436896954655,1
0.85,0.14280209660095983,1
0.9,0.10046805737730218,1
0.95,0.06365859091469668,1
1.0,0.010590181577088466,1
0.0,1.0,0
0.05,0.9976374572982918,0
0.1,0.9881801480170342,1
0.15,0.969115554570564,1
0.2,0.9357026499790536,1
0.25,0.8644029961038446,1
0.3,0.7898163706898975,1
0.35,0.7054070366871377,1
0.4,0.6583800799752845,1
0.45,0.5398115931859047,1
0.5,0.4277703381217259,1
0.55,0.3576384603981083,1
0.6,0.29082268543883233,1
0.65,0.2392916546329292,1
0.7,0.18573052964525907,1
0.75,0.16075236390825565,1
0.8,0.12072679352140145,1
0.85,0.0912495859315147,1
0.9,0.06255453132210488,1
0.95,0.03910481160945192,1
1.0,0.003820449531776134,1
0.0,1.0,0
0.05,0.9992210690939713,0
0.1,0.9960366102975556,0
0.15,0.9896565323000585,1
0.2,0.9798008268035177,1
0.25,0.9660441211040222,1
0.3,0.9491232348039862,1
0.35,0.9266234370524151,1
0.4,0.8967003805228153,1
0.45,0.8553372298174355,1
0.5,0.7989056469603055,1
0.55,0.7269439567948568,1
0.6,0.6399595876618664,1
0.65,0.5434715929165501,1
0.7,0.4462178097627181,1
0.75,0.3532947807288877,1
0.8,0.2711906835238931,1
0.85,0.2006780915418648,1
0.9,0.14045991037454178,1
0.95,0.08709119782552734,1
1.0,0.008297924938574895,1
0.0,1.0,0
0.05,0.9989919031452408,0
0.1,0.9886210930248366,0
0.15,0.9783675238840319,0
0.2,0.9721841759984641,0
0.25,0.9607502122200893,1
0.3,0.9408339930835009,1
0.35,0.9051256741745981,1
0.4,0.8536090664273881,1
0.45,0.783171510421754,1
0.5,0.7008819300894144,1
0.55,0.6065470380177682,1
0.6,0.5063525944387557,1
0.65,0.40268477330822566,1
0.7,0.31501665031430287,1
0.75,0.2321792322455692,1
0.8,0.17947105090038123,1
0.85,0.1364933784968411,1
0.9,0.10156690453693935,1
0.95,0.07276904158280037,1
1.0,0.03843857751331919,1
0.0,1.0,0
0.05,0.9987018635121394,0
0.1,0.9930325341173776,0
0.15,0.9815618487314218,1
0.2,0.9638501561278774,1
0.25,0.9312563467279807,1
0.3,0.884936168738085,1
0.35,0.8176730874559939,1
0.4,0.7340611272819937,1
0.45,0.6346716610559977,1
0.5,0.53293865890941,1
0.55,0.41996340014776984,1
0.6,0.34026514380249645,1
0.65,0.2689058574714496,1
0.7,0.20557532042989868,1
0.75,0.1462265767788748,1
0.8,0.11382040704223748,1
0.85,0.08387713244059816,1
0.9,0.0583695032067076,1
0.95,0.03807696736053399,1
1.0,0.009414372134705782,1
0.0,1.0,0
0.05,0.9991001394466855,0
0.1,0.9932574258656922,0
0.15,0.9830070095339984,0
0.2,0.9705498583950138,1
0.25,0.9513371026706305,1
0.3,0.9213617241188171,1
0.35,0.8685544552398257,1
0.4,0.8402138171659003,1
0.45,0.7983516038363865,1
0.5,0.7412899323455385,1
0.55,0.6682711811221999,1
0.6,0.5852187485440594,1
0.65,0.48882874632366097,1
0.7,0.3998655902204269,1
0.75,0.31627901558453386,1
0.8,0.241715688045923,1
0.85,0.1793148009656778,1
0.9,0.12477764442372384,1
0.95,0.07731832767862167,1
1.0,0.00955761199059645,1
0.0,0.9999999999999998,0
0.05,0.998334145996456,0
0.1,0.991931435371179,1
0.15,0.9796938178912545,1
0.2,0.960537427134388,1
0.25,0.9325097167909115,1
0.3,0.8915775522746083,1
0.35,0.843615972355538,1
0.4,0.7839957991979449,1
0.45,0.710529657192164,1
0.5,0.6243519246144308,1
0.55,0.5351069767821843,1
0.6,0.4456665881859387,1
0.65,0.36134701721252505,1
0.7,0.2868172083018945,1
0.75,0.22282461076097018,1
0.8,0.16949013859852508,1
0.85,0.12561238267402935,1
0.9,0.08917801751815184,1
0.95,0.05780696121810628,1
1.0,0.013713282539087398,1
0.0,1.0,0
0.05,0.9706155406966054,1
0.1,0.9404358298632313,1
0.15,0.8567281486331336,1
0.2,0.6247746827960738,1
0.25,0.46280103559882896,1
0.3,0.5728950625872492,1
0.35,0.565773402846585,1
0.4,0.5129179261023274,1
0.45,0.4384388394318191,1
0.5,0.38506198894748306,1
0.55,0.32295030557175497,1
0.6,0.288586211199048,1
0.65,0.2440307799452768,1
0.7,0.19656389923771622,1
0.75,0.15428734677839392,1
0.8,0.11984232672274103,1
0.85,0.09189686367320236,1
0.9,0.06777858439961006,1
0.95,0.04798362245060845,1
1.0,0.02190406114978901,1
0.0,0.9999999999999999,0
0.05,0.9784387952617768,1
0.1,0.9149875492915344,1
0.15,0.8075197329250952,1
0.2,0.5945904275441667,1
0.25,0.6800535510754399,1
0.3,0.5753009440551832,1
0.35,0.5727111492407214,1
0.4,0.5477289089467299,1
0.45,0.48048463349271764,1
0.5,0.39799079043600627,1
0.55,0.3974219660027021,1
0.6,0.36105467986272133,1
0.65,0.306565727513633,1
0.7,0.2589765008770056,1
0.75,0.21004831412796032,1
0.8,0.15614885324797784,1
0.85,0.11157449301474204,1
0.9,0.07561053091614667,1
0.95,0.04875351916169021,1
1.0,-0.016231659658482413,1
0.0,1.0,0
0.05,0.9961713930991574,0
0.1,0.9844247234246876,1
0.15,0.9631948677165179,1
0.2,0.9305004241753894,1
0.25,0.8838206299953577,1
0.3,0.8272958963159878,1
0.35,0.7582882289693292,1
0.4,0.679039939877442,1
0.45,0.5875454016719573,1
0.5,0.5006400252398988,1
0.55,0.41507633532863836,1
0.6,0.335674259104224,1
0.65,0.2691765293686884,1
0.7,0.2105451404767733,1
0.75,0.16426560956737318,1
0.8,0.12566965985360387,1
0.85,0.09427871277328526,1
0.9,0.06822393964552456,1
0.95,0.04584173826298606,1
1.0,0.016848912945836413,1
0.0,0.9999999999999998,1
0.05,0.9966791705273953,1
0.1,0.9818494146280982,1
0.15,0.9570941092101105,1
0.2,0.925314847835621,1
0.25,0.8874747196429754,1
0.3,0.842658081224741,1
0.35,0.787879408886378,1
0.4,0.7351201329670373,1
0.45,0.6673811108095594,1
0.5,0.5854992566912738,1
0.55,0.49952284550718684,1
0.6,0.41102863545000473,1
0.65,0.33085917255380437,1
0.7,0.26255110572987783,1
0.75,0.2032496112027507,1
0.8,0.15359207045255632,1
0.85,0.11307499926222778,1
0.9,0.07973247924618126,1
0.95,0.04998191957458737,1
1.0,0.007080262724849668,1
0.0,0.9999999999999998,0
0.05,0.9974873813251353,0
0.1,0.9867081101899311,1
0.15,0.9688858970904943,1
0.2,0.9433399258621269,1
0.25,0.9072177700530798,1
0.3,0.8596881169940089,1
0.35,0.7989066037053785,1
0.4,0.7229228150024248,1
0.45,0.6371049127967561,1
0.5,0.5320799993781614,1
0.55,0.44852287602599494,1
0.6,0.37118157070747104,1
0.65,0.2996160016204137,1
0.7,0.23607631638411028,1
0.75,0.17904015960151137,1
0.8,0.13700535267880753,1
0.85,0.10067269859031189,1
0.9,0.07236714070924097,1
0.95,0.04969067285728933,1
1.0,0.014414046642800759,1
0.0,0.9999999999999999,0
0.05,0.9974905211046596,1
0.1,0.9857993856627392,1
0.15,0.9659168049034906,1
0.2,0.9391268980624312,1
0.25,0.9070687056158487,1
0.3,0.86302524055031,1
0.35,0.8124454419910639,1
0.4,0.7448586391179628,1
0.45,0.6736595418658893,1
0.5,0.5973789086621074,1
0.55,0.5105684212419783,1
0.6,0.4235009974834527,1
0.65,0.3416022197973521,1
0.7,0.2720572378556513,1
0.75,0.21312108666646895,1
0.8,0.16139082046781641,1
0.85,0.11906874732733494,1
0.9,0.08296734875823841,1
0.95,0.051604854629248756,1
1.0,0.005955648381510476,1
0.0,0.9999999999999998,0
0.05,0.9977061922261584,0
0.1,0.9896252237705236,1
0.15,0.9741779760332923,1
0.2,0.9498599133407897,1
0.25,0.9160909282165234,1
0.3,0.8711131939876202,1
0.35,0.8121928078940999,1
0.4,0.7437094755234146,1
0.45,0.6620555453239553,1
0.5,0.5745954695575046,1
0.55,0.4908964015313101,1
0.6,0.40866466280591063,1
0.65,0.3313025744646546,1
0.7,0.26313818349062734,1
0.75,0.20340726376189514,1
0.8,0.1535207783750392,1
0.85,0.11320801191159557,1
0.9,0.08003618965794221,1
0.95,0.05149541119102153,1
1.0,0.013995389315431197,1
0.0,1.0,0
0.05,0.9991777265154267,0
0.1,0.9959621200755981,0
0.15,0.9889681626978735,0
0.2,0.9756505918492782,1
0.25,0.9588135544334483,1
0.3,0.9393056992280728,1
0.35,0.9084598614887144,1
0.4,0.8718723286204303,1
0.45,0.8196106439946614,1
0.5,0.7493030286802416,1
0.55,0.6696705902288301,1
0.6,0.578396166032905,1
0.65,0.4839069248908639,1
0.7,0.3926089433974783,1
0.75,0.30884543688897176,1
0.8,0.23663131256516967,1
0.85,0.17540642173307258,1
0.9,0.12264840774013046,1
0.95,0.07717807200558036,1
1.0,0.010417691797576952,1
0.0,0.9999999999999998,0
0.05,0.9964542885556549,0
0.1,0.9842306496860673,1
0.15,0.9622335285107948,1
0.2,0.9296752097419516,1
0.25,0.8869248114170304,1
0.3,0.8300458520197205,1
0.35,0.7619808564626606,1
0.4,0.6828514124793708,1
0.45,0.5959791290233523,1
0.5,0.5067976252986353,1
0.55,0.4205523795092946,1
0.6,0.3416621000319789,1
0.65,0.27260537839540894,1
0.7,0.21436338423776977,1
0.75,0.16629830919662125,1
0.8,0.12716742329990807,1
0.85,0.09545920706187719,1
0.9,0.06953923049319309,1
0.95,0.04755710546823717,1
1.0,0.01860831524411543,1
0.0,1.0,0
0.05,0.9969992861565347,1
0.1,0.9838935113843941,1
0.15,0.9618134320211874,1
0.2,0.93218947196802,1
0.25,0.8957614100761165,1
0.3,0.8505953428701596,1
0.35,0.7965549952238283,1
0.4,0.7311676122104229,1
0.45,0.6540954970791714,1
0.5,0.5684185105327124,1
0.55,0.47993582959516085,1
0.6,0.3945873920899277,1
0.65,0.3159993179273673,1
0.7,0.24884097567616387,1
0.75,0.1925346167292309,1
0.8,0.1459409788470093,1
0.85,0.10772396136803587,1
0.9,0.07625178249471078,1
0.95,0.049215127121338575,1
1.0,0.011181502435543044,1
0.0,1.0,0
0.05,0.9968433011083281,0
0.1,0.9821272892952534,0
0.15,0.956129557197606,1
0.2,0.9273282050324635,1
0.25,0.8845458283789752,1
0.3,0.8209747384540695,1
0.35,0.7704629723762804,1
0.4,0.6884275244917767,1
0.45,0.6107795034170058,1
0.5,0.5217737825457359,1
0.55,0.44211441470077106,1
0.6,0.3751465048494151,1
0.65,0.3004316166410765,1
0.7,0.24663803934083875,1
0.75,0.196108186553972,1
0.8,0.1492766374504476,1
0.85,0.10780787424745518,1
0.9,0.07683751419567049,1
0.95,0.04484931874757205,1
1.0,-0.005327298559348359,1
0.0,0.9999999999999998,0
0.05,0.9990898324220651,0
0.1,0.9943772109086945,0
0.15,0.9856364346248512,1
0.2,0.9737824606823166,1
0.25,0.9579788032787881,1
0.3,0.9346241254369786,1
0.35,0.9054340431890723,1
0.4,0.8632704261141285,1
0.45,0.8111719786283139,1
0.5,0.7464722351440503,1
0.55,0.6682602221927505,1
0.6,0.5795606094594288,1
0.65,0.4855040597749433,1
0.7,0.39288411870128853,1
0.75,0.30874439815592813,1
0.8,0.23495978941296253,1
0.85,0.1725325325248423,1
0.9,0.11978548249911532,1
0.95,0.07074661325922048,1
1.0,0.0014248710711563999,1
0.0,1.0,0
0.05,0.9970473262076545,0
0.1,0.9450009995843696,1
0.15,0.8228479512970511,1
0.2,0.9282200571713853,1
0.25,0.9113416672470213,1
0.3,0.857401255004317,1
0.35,0.784655156977184,1
0.4,0.7008227265027219,1
0.45,0.6149699936064288,1
0.5,0.5203830763941892,1
0.55,0.4280920321610441,1
0.6,0.3426971954276777,1
0.65,0.2659927002299621,1
0.7,0.20978873905082784,1
0.75,0.1605342969592321,1
0.8,0.12221640169900198,1
0.85,0.09309613193697562,1
0.9,0.07151593313317317,1
0.95,0.04672104215992058,1
1.0,0.021870329012849646,1
0.0,0.9999999999999999,0
0.05,0.9987271449095684,0
0.1,0.9932776197403271,0
0.15,0.9829733881412805,1
0.2,0.9676068231264005,1
0.25,0.9462153275503632,1
0.3,0.9174181603938284,1
0.35,0.8830533073472054,1
0.4,0.839203113358858,1
0.45,0.7845430329527332,1
0.5,0.7123604412059109,1
0.55,0.6292761063425583,1
0.6,0.5404519768347364,1
0.65,0.452682337726752,1
0.7,0.3641613033046839,1
0.75,0.2861417930897169,1
0.8,0.21909349390757804,1
0.85,0.16320945962176428,1
0.9,0.11389173989894501,1
0.95,0.07087723830308731,1
1.0,0.008906684004343508,1
0.0,0.9999999999999999,0
0.05,0.9985425801509089,0
0.1,0.9922699937880388,0
0.15,0.9809913088640106,1
0.2,0.9650119431728493,1
0.25,0.9437510239087328,1
0.3,0.9143419025149699,1
0.35,0.8777623445749191,1
0.4,0.8260580870194776,1
0.45,0.768552605320972,1
0.5,0.6979626057262563,1
0.55,0.6147907525085695,1
0.6,0.5250383412119438,1
0.65,0.43374012020980035,1
0.7,0.3485534504612991,1
0.75,0.27275981574275293,1
0.8,0.2073734768892341,1
0.85,0.15281865136218223,1
0.9,0.10719091194773299,1
0.95,0.06734827156336343,1
1.0,0.009922295441142986,1
0.0,1.0,0
0.05,0.9989809178713991,0
0.1,0.9941448577994614,0
0.15,0.9843959683271818,1
0.2,0.9693673758389524,1
0.25,0.9537408583738538,1
0.3,0.9326546124043202,1
0.35,0.9045687507253168,1
0.4,0.873030497482982,1
0.45,0.8303490041923771,1
0.5,0.7719237293287081,1
0.55,0.7000344531547559,1
0.6,0.6154020319597299,1
0.65,0.5226694589219667,1
0.7,0.42671223786362983,1
0.75,0.33617589319645447,1
0.8,0.2581114309889734,1
0.85,0.19213533490282167,1
0.9,0.13531026665146995,1
0.95,0.08230260254826675,1
1.0,0.0037242221644293656,1
0.0,1.0,0
0.05,0.9977849421199468,0
0.1,0.9883019772776683,1
0.15,0.9714535789153264,1
0.2,0.9453166037313773,1
0.25,0.9171925308365275,1
0.3,0.8814087457451443,1
0.35,0.8400827567482342,1
0.4,0.7877156009000987,1
0.45,0.7225218748095529,1
0.5,0.646567216436481,1
0.55,0.5621415716653323,1
0.6,0.4709303971236258,1
0.65,0.38560920597945536,1
0.7,0.3089046145563926,1
0.75,0.2402357276699913,1
0.8,0.1802282744897671,1
0.85,0.13316819332084917,1
0.9,0.0938379219227914,1
0.95,0.058495984384706844,1
1.0,0.00803452644281294,1
0.0,0.9999999999999999,0
